mass,z,fov,mlt,age,log_k,teff,lum
12.0,0.03,0.025,1.2,10772300.0,-2.37934,25609.48911,19084.29
12.0,0.03,0.025,1.2,10996730.0,-2.3902,25493.391301,19394.15
12.0,0.03,0.025,1.2,11215640.0,-2.401168,25373.622591,19707.03
12.0,0.03,0.025,1.2,11429040.0,-2.412227,25249.611237,20022.16
12.0,0.03,0.025,1.2,11637040.0,-2.423393,25121.354541,20339.62
12.0,0.03,0.025,1.2,11839490.0,-2.434651,24989.066112,20658.98
12.0,0.03,0.025,1.2,12036490.0,-2.445978,24853.775429,20980.49
12.0,0.03,0.025,1.4,10530440.0,-2.367646,25734.389978,18765.08
12.0,0.03,0.025,1.4,10761000.0,-2.378394,25623.115239,19072.37
12.0,0.03,0.025,1.4,10986000.0,-2.389245,25507.756054,19382.62
12.0,0.03,0.025,1.4,11205810.0,-2.400221,25388.276124,19696.35
12.0,0.03,0.025,1.4,11420210.0,-2.411302,25264.078194,20012.49
12.0,0.03,0.025,1.4,11628900.0,-2.422475,25136.767199,20331.24
12.0,0.03,0.025,1.4,11832200.0,-2.433741,25005.528291,20652.1
12.0,0.03,0.025,1.4,12030720.0,-2.44513,24869.434625,20975.46
12.0,0.03,0.025,1.6,10564320.0,-2.369093,25726.409101,18813.04
12.0,0.03,0.025,1.6,10794800.0,-2.379873,25614.625769,19121.99
12.0,0.03,0.025,1.6,11019950.0,-2.390775,25498.303785,19434.08
12.0,0.03,0.025,1.6,11239540.0,-2.401782,25378.456003,19749.38
12.0,0.03,0.025,1.6,11453600.0,-2.412891,25254.243888,20067.27
12.0,0.03,0.025,1.6,11662300.0,-2.424102,25126.303128,20387.9
12.0,0.03,0.025,1.6,11865730.0,-2.435416,24993.939693,20710.64
12.0,0.03,0.025,1.6,12064030.0,-2.446834,24857.176966,21035.54
12.0,0.03,0.025,1.8,10588640.0,-2.370088,25722.334672,18848.33
12.0,0.03,0.025,1.8,10819100.0,-2.380892,25609.971096,19158.35
12.0,0.03,0.025,1.8,11044170.0,-2.391811,25493.244153,19471.59
12.0,0.03,0.025,1.8,11263450.0,-2.402826,25372.506262,19787.42
12.0,0.03,0.025,1.8,11476850.0,-2.413923,25248.729844,20105.92
12.0,0.03,0.025,1.8,11685010.0,-2.425124,25120.696781,20426.95
12.0,0.03,0.025,1.8,11888310.0,-2.436445,24987.914883,20750.72
12.0,0.03,0.025,1.8,12086390.0,-2.447877,24850.818969,21076.75
12.0,0.03,0.025,2.0,10562040.0,-2.368637,25742.518003,18815.52
12.0,0.03,0.025,2.0,10793960.0,-2.379446,25630.24422,19126.02
12.0,0.03,0.025,2.0,11019990.0,-2.390357,25513.998997,19439.59
12.0,0.03,0.025,2.0,11239970.0,-2.401336,25394.960417,19755.79
12.0,0.03,0.025,2.0,11454640.0,-2.412429,25271.463054,20074.91
12.0,0.03,0.025,2.0,11664310.0,-2.423646,25143.314244,20397.04
12.0,0.03,0.025,2.0,11868490.0,-2.434955,25011.014299,20721.32
12.0,0.03,0.025,2.0,12067160.0,-2.446349,24875.575131,21048.03
12.0,0.03,0.025,2.2,10596090.0,-2.370015,25731.17927,18862.43
12.0,0.03,0.025,2.2,10827550.0,-2.380843,25618.446643,19174.16
12.0,0.03,0.025,2.2,11053090.0,-2.391759,25502.479684,19489.11
12.0,0.03,0.025,2.2,11273000.0,-2.402777,25382.550378,19806.95
12.0,0.03,0.025,2.2,11487690.0,-2.413903,25258.204303,20127.79
12.0,0.03,0.025,2.2,11696980.0,-2.425134,25129.518742,20451.1
12.0,0.03,0.025,2.2,11900720.0,-2.436457,24996.690882,20776.54
12.0,0.03,0.025,2.2,12098950.0,-2.447855,24860.7921,21104.29
12.0,0.03,0.025,2.4,10624410.0,-2.371057,25727.045445,18903.22
12.0,0.03,0.025,2.4,10855670.0,-2.381901,25613.955257,19216.21
12.0,0.03,0.025,2.4,11080880.0,-2.392829,25497.779748,19532.25
12.0,0.03,0.025,2.4,11300520.0,-2.403852,25377.685702,19851.22
12.0,0.03,0.025,2.4,11515050.0,-2.414997,25252.867764,20173.25
12.0,0.03,0.025,2.4,11724130.0,-2.426239,25123.758651,20497.85
12.0,0.03,0.025,2.4,11927550.0,-2.437566,24991.293218,20824.8
12.0,0.03,0.025,2.4,12125830.0,-2.448994,24854.783896,21154.17
12.0,0.03,0.025,2.6,10526690.0,-2.366772,25731.531337,18760.12
12.0,0.03,0.025,2.6,10756520.0,-2.377398,25620.343553,19065.96
12.0,0.03,0.025,2.6,10981130.0,-2.388145,25505.363639,19375.55
12.0,0.03,0.025,2.6,11200290.0,-2.398992,25385.657415,19687.66
12.0,0.03,0.025,2.6,11413700.0,-2.409914,25263.127403,20002.66
12.0,0.03,0.025,2.6,11621700.0,-2.420928,25136.503973,20319.84
12.0,0.03,0.025,2.6,11824870.0,-2.432057,25005.254438,20639.71
12.0,0.03,0.025,2.6,12022820.0,-2.443282,24869.749393,20961.93
12.0,0.03,0.025,2.8,10438470.0,-2.363076,25713.350085,18625.0
12.0,0.03,0.025,2.8,10665560.0,-2.373468,25602.545811,18921.94
12.0,0.03,0.025,2.8,10886860.0,-2.38394,25488.078121,19221.23
12.0,0.03,0.025,2.8,11102350.0,-2.394472,25370.944789,19523.0
12.0,0.03,0.025,2.8,11312720.0,-2.4051,25249.786316,19827.2
12.0,0.03,0.025,2.8,11518330.0,-2.415839,25124.167523,20134.15
12.0,0.03,0.025,2.8,11718740.0,-2.426658,24994.599981,20443.01
12.0,0.03,0.025,2.8,11913840.0,-2.437556,24861.924296,20753.96
12.0,0.03,0.025,3.0,10286730.0,-2.356467,25733.706756,18412.74
12.0,0.03,0.025,3.0,10512580.0,-2.366597,25625.573771,18700.74
12.0,0.03,0.025,3.0,10733350.0,-2.376821,25513.388831,18991.47
12.0,0.03,0.025,3.0,10948670.0,-2.387121,25398.102022,19284.77
12.0,0.03,0.025,3.0,11158690.0,-2.397505,25278.419698,19579.82
12.0,0.03,0.025,3.0,11363320.0,-2.407955,25156.105186,19877.24
12.0,0.03,0.025,3.0,11562850.0,-2.41848,25029.891463,20176.36
12.0,0.03,0.025,3.0,11757790.0,-2.429107,24899.422307,20477.7
12.0,0.03,0.03,1.0,10840670.0,-2.381418,25741.015858,19228.44
12.0,0.03,0.03,1.0,11076130.0,-2.392812,25626.453601,19560.3
12.0,0.03,0.03,1.0,11305920.0,-2.404346,25506.723801,19895.67
12.0,0.03,0.03,1.0,11530260.0,-2.416028,25382.108831,20235.14
12.0,0.03,0.03,1.0,11748420.0,-2.427805,25254.264614,20577.59
12.0,0.03,0.03,1.0,11961060.0,-2.439708,25121.79983,20923.15
12.0,0.03,0.03,1.0,12168660.0,-2.451767,24983.9524,21272.05
12.0,0.03,0.03,1.0,12370770.0,-2.463957,24841.322087,21623.69
12.0,0.03,0.03,1.2,10854300.0,-2.381396,25748.459158,19252.54
12.0,0.03,0.03,1.2,11091090.0,-2.392867,25632.41587,19586.58
12.0,0.03,0.03,1.2,11321720.0,-2.404457,25512.803972,19924.63
12.0,0.03,0.03,1.2,11546370.0,-2.416162,25389.1833,20266.08
12.0,0.03,0.03,1.2,11765680.0,-2.428011,25260.729951,20611.35
12.0,0.03,0.03,1.2,11979580.0,-2.440007,25126.791109,20959.86
12.0,0.03,0.03,1.2,12187550.0,-2.452103,24989.570773,21311.43
12.0,0.03,0.03,1.2,12390080.0,-2.46432,24847.432005,21665.59
12.0,0.03,0.03,1.4,10799010.0,-2.378366,25783.434576,19179.39
12.0,0.03,0.03,1.4,11037470.0,-2.389786,25669.913812,19513.04
12.0,0.03,0.03,1.4,11270130.0,-2.401359,25551.233506,19851.09
12.0,0.03,0.03,1.4,11497260.0,-2.413082,25427.664193,20193.2
12.0,0.03,0.03,1.4,11718170.0,-2.424909,25300.738479,20538.8
12.0,0.03,0.03,1.4,11933470.0,-2.436854,25169.258269,20887.44
12.0,0.03,0.03,1.4,12143650.0,-2.448956,25032.977375,21240.08
12.0,0.03,0.03,1.4,12348590.0,-2.461211,24890.871085,21595.67
12.0,0.03,0.03,1.6,10848490.0,-2.380564,25770.053373,19251.3
12.0,0.03,0.03,1.6,11086740.0,-2.392051,25655.286233,19587.43
12.0,0.03,0.03,1.6,11319290.0,-2.403691,25535.420767,19928.01
12.0,0.03,0.03,1.6,11545760.0,-2.415453,25411.273775,20272.19
12.0,0.03,0.03,1.6,11766030.0,-2.427316,25283.784258,20619.78
12.0,0.03,0.03,1.6,11980900.0,-2.439312,25151.057452,20970.49
12.0,0.03,0.03,1.6,12190510.0,-2.451453,25014.120265,21325.3
12.0,0.03,0.03,1.6,12394810.0,-2.463733,24872.135823,21683.31
12.0,0.03,0.03,1.8,10898660.0,-2.382782,25755.322244,19324.19
12.0,0.03,0.03,1.8,11136280.0,-2.394317,25639.859147,19662.61
12.0,0.03,0.03,1.8,11368400.0,-2.406006,25519.009306,20005.37
12.0,0.03,0.03,1.8,11594290.0,-2.417807,25394.683916,20352.0
12.0,0.03,0.03,1.8,11814230.0,-2.429708,25266.167548,20701.49
12.0,0.03,0.03,1.8,12028890.0,-2.441768,25132.160665,21054.89
12.0,0.03,0.03,1.8,12237910.0,-2.453956,24993.327551,21411.28
12.0,0.03,0.03,1.8,12441040.0,-2.466236,24851.244031,21770.52
12.0,0.03,0.03,2.0,10832850.0,-2.379427,25794.686004,19235.0
12.0,0.03,0.03,2.0,11072960.0,-2.390928,25679.699205,19572.57
12.0,0.03,0.03,2.0,11306600.0,-2.402553,25561.624964,19914.89
12.0,0.03,0.03,2.0,11534450.0,-2.414303,25438.633277,20260.86
12.0,0.03,0.03,2.0,11756850.0,-2.426203,25310.525939,20610.69
12.0,0.03,0.03,2.0,11973220.0,-2.438211,25178.65752,20964.06
12.0,0.03,0.03,2.0,12183930.0,-2.45033,25042.539013,21320.54
12.0,0.03,0.03,2.0,12389620.0,-2.462613,24901.239682,21681.03
12.0,0.03,0.03,2.2,10864610.0,-2.380669,25786.869572,19281.21
12.0,0.03,0.03,2.2,11104380.0,-2.392193,25671.90681,19620.51
12.0,0.03,0.03,2.2,11337860.0,-2.40384,25553.328557,19964.37
12.0,0.03,0.03,2.2,11565680.0,-2.415624,25429.593628,20311.99
12.0,0.03,0.03,2.2,11787790.0,-2.427548,25300.937771,20663.55
12.0,0.03,0.03,2.2,12003740.0,-2.439559,25169.006349,21018.19
12.0,0.03,0.03,2.2,12214220.0,-2.451708,25032.1012,21376.28
12.0,0.03,0.03,2.2,12419670.0,-2.464002,24889.679347,21737.83
12.0,0.03,0.03,2.4,10936210.0,-2.38379,25762.215537,19384.15
12.0,0.03,0.03,2.4,11175000.0,-2.395387,25645.435137,19726.22
12.0,0.03,0.03,2.4,11407350.0,-2.40708,25525.697265,20072.45
12.0,0.03,0.03,2.4,11633710.0,-2.41889,25401.025005,20421.88
12.0,0.03,0.03,2.4,11854560.0,-2.430843,25271.283427,20775.26
12.0,0.03,0.03,2.4,12069360.0,-2.442902,25137.888279,21132.25
12.0,0.03,0.03,2.4,12278610.0,-2.455082,24999.895799,21492.34
12.0,0.03,0.03,2.4,12482840.0,-2.467415,24856.277962,21855.87
12.0,0.03,0.03,2.6,10790560.0,-2.377188,25786.69967,19169.32
12.0,0.03,0.03,2.6,11029500.0,-2.388534,25672.585932,19502.85
12.0,0.03,0.03,2.6,11262590.0,-2.40003,25553.8159,19841.21
12.0,0.03,0.03,2.6,11489220.0,-2.411606,25432.370597,20183.15
12.0,0.03,0.03,2.6,11710350.0,-2.423306,25305.801335,20528.21
12.0,0.03,0.03,2.6,11926300.0,-2.435151,25174.933581,20877.85
12.0,0.03,0.03,2.6,12136840.0,-2.447129,25039.209969,21230.95
12.0,0.03,0.03,2.6,12342160.0,-2.459234,24898.919019,21587.57
12.0,0.03,0.03,2.8,10721140.0,-2.374474,25746.707175,19053.43
12.0,0.03,0.03,2.8,10955690.0,-2.385551,25633.53732,19377.15
12.0,0.03,0.03,2.8,11184670.0,-2.396753,25515.094684,19704.33
12.0,0.03,0.03,2.8,11407500.0,-2.408036,25394.067668,20034.87
12.0,0.03,0.03,2.8,11624660.0,-2.419418,25268.334366,20367.98
12.0,0.03,0.03,2.8,11836680.0,-2.430934,25137.728554,20704.57
12.0,0.03,0.03,2.8,12043010.0,-2.442543,25003.400297,21043.9
12.0,0.03,0.03,2.8,12243970.0,-2.454249,24865.339755,21386.0
12.0,0.03,0.03,3.0,10523080.0,-2.365758,25777.161003,18769.32
12.0,0.03,0.03,3.0,10756670.0,-2.376486,25666.996323,19080.61
12.0,0.03,0.03,3.0,10984870.0,-2.387346,25552.188566,19395.77
12.0,0.03,0.03,3.0,11207510.0,-2.398305,25433.149814,19714.06
12.0,0.03,0.03,3.0,11424180.0,-2.409348,25310.156268,20034.6
12.0,0.03,0.03,3.0,11635000.0,-2.420461,25184.604063,20357.95
12.0,0.03,0.03,3.0,11840880.0,-2.431694,25053.963156,20684.01
12.0,0.03,0.03,3.0,12042000.0,-2.443046,24918.689742,21013.02
12.2,0.01,0.01,1.0,12827700.0,-2.320294,25718.862348,18076.41
12.2,0.01,0.01,1.0,13006900.0,-2.327841,25607.976675,18283.67
12.2,0.01,0.01,1.0,13182050.0,-2.335414,25494.529483,18491.26
12.2,0.01,0.01,1.0,13353370.0,-2.343029,25378.413615,18699.59
12.2,0.01,0.01,1.0,13520870.0,-2.350681,25259.534966,18908.35
12.2,0.01,0.01,1.0,13684510.0,-2.358365,25138.344304,19117.51
12.2,0.01,0.01,1.0,13844420.0,-2.366079,25014.777453,19326.98
12.2,0.01,0.01,1.0,14000880.0,-2.373838,24888.451294,19536.91
12.2,0.01,0.01,1.2,12870520.0,-2.321878,25698.682391,18129.54
12.2,0.01,0.01,1.2,13049200.0,-2.329443,25587.198282,18337.36
12.2,0.01,0.01,1.2,13223960.0,-2.337048,25473.009954,18545.91
12.2,0.01,0.01,1.2,13394820.0,-2.344677,25356.24482,18755.03
12.2,0.01,0.01,1.2,13561870.0,-2.352359,25236.631213,18964.65
12.2,0.01,0.01,1.2,13725070.0,-2.360074,25114.727676,19174.77
12.2,0.01,0.01,1.2,13884540.0,-2.367815,24990.377724,19384.9
12.2,0.01,0.01,1.2,14040510.0,-2.375601,24863.528924,19595.72
12.2,0.01,0.01,1.4,12819640.0,-2.319781,25734.511634,18075.35
12.2,0.01,0.01,1.4,13000000.0,-2.32736,25623.427929,18283.74
12.2,0.01,0.01,1.4,13176180.0,-2.33497,25509.740479,18492.62
12.2,0.01,0.01,1.4,13348220.0,-2.342608,25393.781542,18701.96
12.2,0.01,0.01,1.4,13516390.0,-2.350273,25275.250321,18911.53
12.2,0.01,0.01,1.4,13680880.0,-2.357977,25154.055976,19121.99
12.2,0.01,0.01,1.4,13841750.0,-2.365732,25030.070239,19332.82
12.2,0.01,0.01,1.4,13998950.0,-2.373527,24903.758707,19544.26
12.2,0.01,0.01,1.6,12825940.0,-2.320099,25734.64547,18085.04
12.2,0.01,0.01,1.6,13006350.0,-2.327687,25623.448608,18293.8
12.2,0.01,0.01,1.6,13182520.0,-2.335299,25509.998144,18502.94
12.2,0.01,0.01,1.6,13354710.0,-2.342947,25393.938573,18712.7
12.2,0.01,0.01,1.6,13523170.0,-2.350635,25275.072819,18922.99
12.2,0.01,0.01,1.6,13687860.0,-2.358366,25153.53034,19133.95
12.2,0.01,0.01,1.6,13848740.0,-2.36613,25029.647214,19345.25
12.2,0.01,0.01,1.6,14006010.0,-2.373922,24903.231815,19556.99
12.2,0.01,0.01,1.8,12772350.0,-2.317973,25769.455958,18027.95
12.2,0.01,0.01,1.8,12954260.0,-2.325557,25659.238587,18237.03
12.2,0.01,0.01,1.8,13132130.0,-2.333188,25546.234463,18446.94
12.2,0.01,0.01,1.8,13305990.0,-2.340838,25430.494342,18657.16
12.2,0.01,0.01,1.8,13475800.0,-2.348529,25312.207496,18867.73
12.2,0.01,0.01,1.8,13641600.0,-2.356243,25191.748487,19078.59
12.2,0.01,0.01,1.8,13803710.0,-2.364001,25068.55149,19290.01
12.2,0.01,0.01,1.8,13962290.0,-2.371802,24942.797764,19502.03
12.2,0.01,0.01,1.8,14117350.0,-2.379644,24814.499576,19714.51
12.2,0.01,0.01,2.0,12742010.0,-2.316623,25791.758237,17992.8
12.2,0.01,0.01,2.0,12925060.0,-2.324222,25681.758822,18202.29
12.2,0.01,0.01,2.0,13103880.0,-2.331836,25569.134163,18412.13
12.2,0.01,0.01,2.0,13278510.0,-2.339494,25454.078481,18622.56
12.2,0.01,0.01,2.0,13449160.0,-2.347183,25336.488945,18833.47
12.2,0.01,0.01,2.0,13616030.0,-2.354902,25216.164941,19044.9
12.2,0.01,0.01,2.0,13779170.0,-2.362669,25093.314755,19256.88
12.2,0.01,0.01,2.0,13938640.0,-2.370476,24967.689118,19469.21
12.2,0.01,0.01,2.0,14094450.0,-2.378316,24839.846844,19681.96
12.2,0.01,0.01,2.2,12883800.0,-2.322503,25710.118391,18155.76
12.2,0.01,0.01,2.2,13063680.0,-2.33013,25598.179416,18365.93
12.2,0.01,0.01,2.2,13239480.0,-2.33779,25483.698881,18576.67
12.2,0.01,0.01,2.2,13411290.0,-2.345479,25366.575222,18787.73
12.2,0.01,0.01,2.2,13579220.0,-2.353199,25246.848009,18999.13
12.2,0.01,0.01,2.2,13743280.0,-2.360958,25124.600634,19211.14
12.2,0.01,0.01,2.2,13903630.0,-2.368756,24999.830749,19423.66
12.2,0.01,0.01,2.2,14060450.0,-2.376594,24872.435502,19636.61
12.2,0.01,0.01,2.4,12777200.0,-2.318194,25770.484194,18035.67
12.2,0.01,0.01,2.4,12959220.0,-2.325792,25660.035911,18245.2
12.2,0.01,0.01,2.4,13137090.0,-2.333422,25547.028029,18455.29
12.2,0.01,0.01,2.4,13310880.0,-2.341079,25431.270928,18665.58
12.2,0.01,0.01,2.4,13480590.0,-2.348766,25313.23826,18876.43
12.2,0.01,0.01,2.4,13646430.0,-2.356482,25192.692113,19087.56
12.2,0.01,0.01,2.4,13808660.0,-2.364239,25069.39903,19299.2
12.2,0.01,0.01,2.4,13967250.0,-2.372039,24943.62232,19511.5
12.2,0.01,0.01,2.4,14122280.0,-2.379876,24815.430498,19724.24
12.2,0.01,0.01,2.6,12726550.0,-2.31621,25767.212902,17961.71
12.2,0.01,0.01,2.6,12907120.0,-2.323698,25657.769423,18167.41
12.2,0.01,0.01,2.6,13083510.0,-2.331217,25545.752227,18373.63
12.2,0.01,0.01,2.6,13256020.0,-2.338757,25431.034491,18580.25
12.2,0.01,0.01,2.6,13424570.0,-2.346332,25313.832065,18787.07
12.2,0.01,0.01,2.6,13589190.0,-2.353936,25194.183512,18994.19
12.2,0.01,0.01,2.6,13749990.0,-2.361564,25072.485013,19201.63
12.2,0.01,0.01,2.6,13907310.0,-2.369241,24948.039026,19409.73
12.2,0.01,0.01,2.6,14061280.0,-2.376959,24821.029951,19618.33
12.2,0.01,0.01,2.8,12642370.0,-2.312888,25782.31719,17852.39
12.2,0.01,0.01,2.8,12822330.0,-2.320255,25673.891488,18054.31
12.2,0.01,0.01,2.8,12998050.0,-2.327657,25563.366885,18256.61
12.2,0.01,0.01,2.8,13169890.0,-2.335099,25450.223721,18459.59
12.2,0.01,0.01,2.8,13338020.0,-2.342573,25334.394512,18663.02
12.2,0.01,0.01,2.8,13502350.0,-2.35007,25216.175253,18866.52
12.2,0.01,0.01,2.8,13662870.0,-2.357597,25095.738016,19070.42
12.2,0.01,0.01,2.8,13819810.0,-2.365154,24973.011859,19274.63
12.2,0.01,0.01,2.8,13973410.0,-2.372737,24847.611288,19479.53
12.2,0.01,0.01,3.0,12693930.0,-2.315044,25722.543624,17896.02
12.2,0.01,0.01,3.0,12870630.0,-2.322357,25613.752159,18095.39
12.2,0.01,0.01,3.0,13043470.0,-2.329704,25502.340954,18295.27
12.2,0.01,0.01,3.0,13212450.0,-2.337079,25388.597322,18495.57
12.2,0.01,0.01,3.0,13377620.0,-2.344481,25272.427647,18696.15
12.2,0.01,0.01,3.0,13539130.0,-2.351912,25153.910702,18897.09
12.2,0.01,0.01,3.0,13697040.0,-2.359381,25033.031207,19098.57
12.2,0.01,0.01,3.0,13851500.0,-2.366877,24909.799866,19300.17
12.2,0.01,0.015,1.0,13182800.0,-2.334156,25764.783466,18605.9
12.2,0.01,0.015,1.0,13371580.0,-2.342414,25648.210694,18839.52
12.2,0.01,0.015,1.0,13555800.0,-2.35071,25529.188194,19074.13
12.2,0.01,0.015,1.0,13735720.0,-2.359051,25406.983499,19309.44
12.2,0.01,0.015,1.0,13911610.0,-2.367445,25281.539225,19545.72
12.2,0.01,0.015,1.0,14083340.0,-2.375887,25153.001253,19782.69
12.2,0.01,0.015,1.0,14250930.0,-2.38437,25022.007493,20020.39
12.2,0.01,0.015,1.0,14414760.0,-2.392915,24887.68911,20259.04
12.2,0.01,0.015,1.2,13158000.0,-2.332753,25789.542843,18577.27
12.2,0.01,0.015,1.2,13347850.0,-2.341026,25673.729426,18811.75
12.2,0.01,0.015,1.2,13533380.0,-2.34934,25554.771707,19047.0
12.2,0.01,0.015,1.2,13714490.0,-2.357698,25432.762484,19283.02
12.2,0.01,0.015,1.2,13891220.0,-2.366098,25308.186727,19520.0
12.2,0.01,0.015,1.2,14063960.0,-2.374548,25180.381587,19757.71
12.2,0.01,0.015,1.2,14232900.0,-2.383063,25049.439549,19996.68
12.2,0.01,0.015,1.2,14398020.0,-2.391639,24915.239969,20236.56
12.2,0.01,0.015,1.4,13301980.0,-2.339016,25708.868821,18759.5
12.2,0.01,0.015,1.4,13488900.0,-2.347334,25590.920712,18995.34
12.2,0.01,0.015,1.4,13671610.0,-2.355707,25469.783212,19232.31
12.2,0.01,0.015,1.4,13850150.0,-2.364132,25345.383814,19470.26
12.2,0.01,0.015,1.4,14024450.0,-2.372599,25217.892571,19708.75
12.2,0.01,0.015,1.4,14194540.0,-2.381114,25088.149393,19948.4
12.2,0.01,0.015,1.4,14360990.0,-2.389667,24954.608517,20188.75
12.2,0.01,0.015,1.4,14523860.0,-2.398316,24817.68999,20430.27
12.2,0.01,0.015,1.6,13312640.0,-2.339524,25708.321717,18776.03
12.2,0.01,0.015,1.6,13499960.0,-2.34787,25590.078589,19012.84
12.2,0.01,0.015,1.6,13682960.0,-2.356267,25468.686452,19250.74
12.2,0.01,0.015,1.6,13861730.0,-2.36471,25343.706696,19489.08
12.2,0.01,0.015,1.6,14036030.0,-2.373191,25216.496613,19728.38
12.2,0.01,0.015,1.6,14206210.0,-2.381717,25086.264946,19968.31
12.2,0.01,0.015,1.6,14372780.0,-2.390309,24952.55054,20209.64
12.2,0.01,0.015,1.6,14535630.0,-2.398972,24815.408754,20451.74
12.2,0.01,0.015,1.8,13269910.0,-2.337713,25740.8888,18728.07
12.2,0.01,0.015,1.8,13458540.0,-2.346058,25623.17882,18964.98
12.2,0.01,0.015,1.8,13642660.0,-2.354436,25502.358589,19202.75
12.2,0.01,0.015,1.8,13822330.0,-2.362868,25378.931774,19441.56
12.2,0.01,0.015,1.8,13997910.0,-2.371348,25252.313126,19681.09
12.2,0.01,0.015,1.8,14169630.0,-2.379894,25122.466421,19921.95
12.2,0.01,0.015,1.8,14337450.0,-2.388497,24989.129313,20163.55
12.2,0.01,0.015,1.8,14501280.0,-2.397154,24853.185353,20406.2
12.2,0.01,0.015,2.0,13223750.0,-2.335595,25772.713577,18669.73
12.2,0.01,0.015,2.0,13413770.0,-2.343943,25655.678786,18906.93
12.2,0.01,0.015,2.0,13599310.0,-2.352308,25535.896584,19145.2
12.2,0.01,0.015,2.0,13780520.0,-2.360741,25412.973295,19384.17
12.2,0.01,0.015,2.0,13957620.0,-2.369233,25286.977708,19624.4
12.2,0.01,0.015,2.0,14130660.0,-2.37778,25157.660899,19865.55
12.2,0.01,0.015,2.0,14299700.0,-2.38638,25025.395145,20107.64
12.2,0.01,0.015,2.0,14464850.0,-2.395037,24889.911549,20350.57
12.2,0.01,0.015,2.2,13311840.0,-2.339547,25723.651033,18784.71
12.2,0.01,0.015,2.2,13500110.0,-2.347927,25605.502713,19023.1
12.2,0.01,0.015,2.2,13683990.0,-2.356357,25484.044714,19262.4
12.2,0.01,0.015,2.2,13863610.0,-2.364837,25359.673069,19502.89
12.2,0.01,0.015,2.2,14039060.0,-2.373363,25232.045134,19743.96
12.2,0.01,0.015,2.2,14210460.0,-2.381939,25101.206892,19985.81
12.2,0.01,0.015,2.2,14377750.0,-2.390566,24967.606762,20228.63
12.2,0.01,0.015,2.2,14541210.0,-2.399257,24830.839032,20472.53
12.2,0.01,0.015,2.4,13264940.0,-2.337457,25755.929779,18726.86
12.2,0.01,0.015,2.4,13454200.0,-2.345819,25638.712295,18964.96
12.2,0.01,0.015,2.4,13639090.0,-2.354228,25518.466018,19204.08
12.2,0.01,0.015,2.4,13819930.0,-2.362694,25395.375021,19444.7
12.2,0.01,0.015,2.4,13996970.0,-2.371228,25268.127368,19686.28
12.2,0.01,0.015,2.4,14169900.0,-2.379814,25138.103819,19929.0
12.2,0.01,0.015,2.4,14338580.0,-2.388446,25005.114501,20172.42
12.2,0.01,0.015,2.4,14503480.0,-2.39714,24868.692838,20416.68
12.2,0.01,0.015,2.6,13193260.0,-2.33462,25744.656985,18615.62
12.2,0.01,0.015,2.6,13380620.0,-2.34283,25628.246599,18847.82
12.2,0.01,0.015,2.6,13563620.0,-2.351066,25508.77268,19080.66
12.2,0.01,0.015,2.6,13742230.0,-2.359354,25386.583295,19314.39
12.2,0.01,0.015,2.6,13916690.0,-2.367685,25261.54888,19548.92
12.2,0.01,0.015,2.6,14087290.0,-2.376074,25133.272947,19784.47
12.2,0.01,0.015,2.6,14254060.0,-2.384515,25001.866373,20020.84
12.2,0.01,0.015,2.6,14416950.0,-2.39301,24867.396064,20257.97
12.2,0.01,0.015,2.8,13080210.0,-2.329982,25762.190753,18458.71
12.2,0.01,0.015,2.8,13266630.0,-2.338034,25647.682495,18685.31
12.2,0.01,0.015,2.8,13448790.0,-2.346123,25530.254696,18912.62
12.2,0.01,0.015,2.8,13626830.0,-2.354258,25409.947513,19140.89
12.2,0.01,0.015,2.8,13800830.0,-2.36244,25286.660314,19370.03
12.2,0.01,0.015,2.8,13970900.0,-2.370671,25160.424473,19600.04
12.2,0.01,0.015,2.8,14137110.0,-2.378946,25030.880224,19830.37
12.2,0.01,0.015,2.8,14299290.0,-2.387263,24899.129029,20061.67
12.2,0.01,0.015,3.0,13036310.0,-2.328429,25742.116825,18390.36
12.2,0.01,0.015,3.0,13220300.0,-2.336342,25628.284146,18611.85
12.2,0.01,0.015,3.0,13400120.0,-2.344295,25511.813074,18834.27
12.2,0.01,0.015,3.0,13575990.0,-2.352298,25392.246918,19057.58
12.2,0.01,0.015,3.0,13747950.0,-2.360343,25270.049589,19281.77
12.2,0.01,0.015,3.0,13916080.0,-2.368432,25144.743988,19506.52
12.2,0.01,0.015,3.0,14080440.0,-2.376564,25016.59325,19731.83
12.2,0.01,0.015,3.0,14240920.0,-2.384744,24885.797178,19958.0
12.2,0.01,0.02,1.0,13621170.0,-2.35181,25759.014556,19254.11
12.2,0.01,0.02,1.0,13816060.0,-2.360778,25636.812561,19515.33
12.2,0.01,0.02,1.0,14006640.0,-2.369822,25510.855582,19778.43
12.2,0.01,0.02,1.0,14192850.0,-2.378938,25380.549936,20042.68
12.2,0.01,0.02,1.0,14374260.0,-2.388099,25247.955104,20308.31
12.2,0.01,0.02,1.0,14551320.0,-2.397333,25111.478533,20575.33
12.2,0.01,0.02,1.0,14724550.0,-2.406642,24971.455726,20843.65
12.2,0.01,0.02,1.0,14893810.0,-2.416051,24827.276012,21114.01
12.2,0.01,0.02,1.2,13743140.0,-2.357193,25693.317843,19426.06
12.2,0.01,0.02,1.2,13936070.0,-2.366245,25568.76726,19689.9
